Lake,Date,Time,Depth (m),Temperature (Deg C),pH,DO (% Saturation),DO (mg/L),Specific Conductivity (uS/cm),Turbidity (NTU),TDS (mg/L)
Nodaway Lake,7/31/2019,2:15 PM,4,18.36,7.53,9.67,0.91,351.36,11.41,228.33
Nodaway Lake,7/31/2019,2:15 PM,4.5,16.4,7.35,6.86,0.67,364.81,9.74,237.18
Nodaway Lake,7/31/2019,2:15 PM,5,15.46,7.24,5.19,0.52,377.5,8.84,245.43
Nodaway Lake,7/31/2019,2:15 PM,5.5,14.59,7.09,3.96,0.4,401.99,9.73,261.22
Nodaway Lake,7/31/2019,2:15 PM,6,14.1,6.98,3.38,0.35,430.07,11.55,279.67
Snyder Bend Lake,7/8/2019,10:32 AM,0,26.85,7.98,91.23,7.27,599.05,5.97,389.36
Snyder Bend Lake,7/8/2019,10:32 AM,0.5,27.06,8.03,85.15,6.76,833.69,6.7,542
Snyder Bend Lake,7/8/2019,10:32 AM,1,27.03,8.04,82.75,6.58,833.85,6.86,542
Snyder Bend Lake,7/8/2019,10:32 AM,1.5,26.92,8.02,79.32,6.31,834.34,7.11,542
Snyder Bend Lake,7/8/2019,10:32 AM,2,26.77,7.96,71.09,5.68,835.3,7.55,543
Summit Lake,7/31/2019,8:13 AM,0,25.06,8.76,106.04,8.82,183.4,35.68,119.25
Summit Lake,7/31/2019,8:13 AM,0.5,25.36,8.98,105.78,8.68,209.17,36.33,136
Summit Lake,7/31/2019,8:13 AM,1,25.48,9.04,105.19,8.61,209.7,35.43,136.17
Summit Lake,7/31/2019,8:13 AM,1.5,25.5,9.08,103.71,8.49,210.47,35.19,137
Summit Lake,7/31/2019,8:13 AM,2,25.5,9.09,103.19,8.44,210.6,35.43,137
Summit Lake,7/31/2019,8:13 AM,2.5,25.41,8.87,82.16,6.73,211.55,29.41,137.43
Summit Lake,7/31/2019,8:13 AM,3,25.05,8.61,45.9,3.79,215.52,25.72,140.09
Big Hollow Lake,7/15/2019,9:00 AM,0,28.35,8.91,180.16,14,379.04,11.98,246.29
Big Hollow Lake,7/15/2019,9:00 AM,0.5,28.5,8.93,190.84,14.8,379.03,15.18,246.33
Big Hollow Lake,7/15/2019,9:00 AM,1,28.6,8.77,182.8,14.15,380.63,15.03,247.25
Big Hollow Lake,7/15/2019,9:00 AM,1.5,27.14,7.73,56.29,4.43,421.95,10.84,274.31
Big Hollow Lake,7/15/2019,9:00 AM,2,23.87,7.49,10.58,0.88,505.06,5.44,328.41
Big Hollow Lake,7/15/2019,9:00 AM,2.5,20.04,7.34,5.6,0.51,538.98,4.19,350.46
Big Hollow Lake,7/15/2019,9:00 AM,3,17.71,7.31,3.39,0.32,540.97,3.84,351.38
Big Hollow Lake,7/15/2019,9:00 AM,3.5,15.16,7.28,2.32,0.23,544.16,3.36,353.67
Big Hollow Lake,7/15/2019,9:00 AM,4,13.54,7.24,1.65,0.17,554.83,3.01,360.6
Big Hollow Lake,7/15/2019,9:00 AM,4.5,11.9,7.22,1.19,0.13,579.63,2.64,376.8
Big Hollow Lake,7/15/2019,9:00 AM,5,10.47,7.19,0.87,0.1,616.43,2.56,400.73
Big Hollow Lake,7/15/2019,9:00 AM,5.5,9.47,7.17,0.67,0.08,655.71,2.4,426.25
Big Hollow Lake,7/15/2019,9:00 AM,6,8.6,7.16,0.5,0.06,692.54,2.1,450.13
Big Hollow Lake,7/15/2019,9:00 AM,6.5,7.89,7.13,0.36,0.04,725.2,2.28,471.26
Big Hollow Lake,7/15/2019,9:00 AM,7,7.26,7.09,0.24,0.03,754.09,2.53,490.11
Big Hollow Lake,7/15/2019,9:00 AM,7.5,6.87,7.06,0.16,0.02,774.76,4.39,503.5
Big Hollow Lake,7/15/2019,9:00 AM,8,6.56,7.05,0.1,0.01,798.82,5.38,519.11
Rudd Lake,8/12/2019,12:40 PM,0,25.34,7.92,87.94,7.21,311.88,0.91,202.8
Rudd Lake,8/12/2019,12:40 PM,0.5,25.5,7.91,86.83,7.1,312.46,0.83,203
Rudd Lake,8/12/2019,12:40 PM,1,25.56,7.9,85.28,6.97,312.65,0.7,203
Rudd Lake,8/12/2019,12:40 PM,1.5,25.56,7.9,84.85,6.93,312.71,0.6,203
Rudd Lake,8/12/2019,12:40 PM,2,25.56,7.89,84.47,6.9,312.8,0.65,203
Rudd Lake,8/12/2019,12:40 PM,2.5,25.56,7.89,83.63,6.83,313.06,0.59,203.4
Rudd Lake,8/12/2019,12:40 PM,3,25.52,7.87,79.74,6.52,314.37,0.7,204.35
Rudd Lake,8/12/2019,12:40 PM,3.5,25.29,7.72,44.36,3.64,324.35,1.21,210.94
Rudd Lake,8/12/2019,12:40 PM,4,23.71,7.65,15.1,1.27,355.25,6.18,231
Rudd Lake,8/12/2019,12:40 PM,4.5,21.63,7.39,7.92,0.69,390.54,9.68,253.89
Lost Grove Lake,8/5/2019,9:30 AM,0,28.87,8.47,126.8,9.76,305.63,1.31,198.67
Lost Grove Lake,8/5/2019,9:30 AM,0.5,28.81,8.7,133.98,10.33,304.2,1.93,198
Lost Grove Lake,8/5/2019,9:30 AM,1,28.78,8.75,137.46,10.61,303.72,2.73,197.2
Lost Grove Lake,8/5/2019,9:30 AM,1.5,28.65,8.77,138.07,10.68,303.37,3.12,197
Lost Grove Lake,8/5/2019,9:30 AM,2,28.24,8.78,141.18,10.98,303.16,3.6,197
Lost Grove Lake,8/5/2019,9:30 AM,2.5,26.56,8.67,122.05,9.75,309.47,4.76,201.17
Lost Grove Lake,8/5/2019,9:30 AM,3,26.38,8.37,79.56,6.4,311.2,5.68,202.4
Lost Grove Lake,8/5/2019,9:30 AM,3.5,25.55,8.04,28.12,2.29,323.88,5.63,210.5
Lost Grove Lake,8/5/2019,9:30 AM,4,24.18,7.84,14.78,1.24,348.33,5.88,226.5
Lost Grove Lake,8/5/2019,9:30 AM,4.5,21.99,7.69,8.72,0.76,382.78,5.98,248.83
Lost Grove Lake,8/5/2019,9:30 AM,5,19.71,7.57,6.88,0.63,413.82,6.35,269.2
Lost Grove Lake,8/5/2019,9:30 AM,5.5,18.13,7.5,5.59,0.53,424.91,4.28,276.25
Lost Grove Lake,8/5/2019,9:30 AM,6,17.57,7.4,4.2,0.4,423.48,1.77,275.2
Lost Grove Lake,8/5/2019,9:30 AM,6.5,16.12,7.35,3.46,0.34,432.63,0.98,281.29
Lost Grove Lake,8/5/2019,9:30 AM,7,15.75,7.33,2.83,0.28,431.11,0.81,280
Lost Grove Lake,8/5/2019,9:30 AM,7.5,15.3,7.32,2.44,0.24,432.36,0.74,281
Lost Grove Lake,8/5/2019,9:30 AM,8,13.84,7.31,2.18,0.23,443.88,0.7,288.83
Lost Grove Lake,8/5/2019,9:30 AM,8.5,13.57,7.29,1.93,0.2,443.16,0.69,288
Lost Grove Lake,8/5/2019,9:30 AM,9,13.36,7.26,1.73,0.18,445.53,0.75,289.67
Lost Grove Lake,8/5/2019,9:30 AM,9.5,13,7.22,1.55,0.16,452.03,0.99,293.67
Lost Grove Lake,8/5/2019,9:30 AM,10,12.6,7.09,1.43,0.15,462.56,1.49,300.57
Lost Grove Lake,8/5/2019,9:30 AM,10.5,12.28,7.05,1.3,0.14,473.28,2.23,307.6
Lost Grove Lake,8/5/2019,9:30 AM,11,11.94,7.01,1.21,0.13,487.11,3.15,316.57
Lost Grove Lake,8/5/2019,9:30 AM,11.5,11.51,6.89,1.09,0.12,506.54,3.74,329.14
Lost Grove Lake,8/5/2019,9:30 AM,12,11.22,6.86,1,0.11,522.27,4.4,339.33
Lost Grove Lake,8/5/2019,9:30 AM,12.5,11.06,6.85,1,0.11,530.4,7.75,345
Ada Hayden Lake,8/13/2019,1:08 PM,0,26.78,8.3,102.48,8.2,389.95,0.09,253.5
Ada Hayden Lake,8/13/2019,1:08 PM,0.5,26.78,8.33,103.18,8.25,390.16,0.25,254
Ada Hayden Lake,8/13/2019,1:08 PM,1,26.74,8.34,103.54,8.28,390.3,-0.06,254
Ada Hayden Lake,8/13/2019,1:08 PM,1.5,26.68,8.35,103.9,8.32,390.4,-0.08,254
Ada Hayden Lake,8/13/2019,1:08 PM,2,26.66,8.36,104.07,8.34,390.4,-0.1,254
Ada Hayden Lake,8/13/2019,1:08 PM,2.5,26.61,8.37,104.2,8.35,390.4,-0.1,254
Ada Hayden Lake,8/13/2019,1:08 PM,3,26.56,8.37,104.08,8.35,390.5,-0.05,254
Ada Hayden Lake,8/13/2019,1:08 PM,3.5,25.34,8.2,95.99,7.86,402.53,0.09,261.5
Ada Hayden Lake,8/13/2019,1:08 PM,4,24.06,8.03,87.42,7.34,419.88,0.35,272.67
Ada Hayden Lake,8/13/2019,1:08 PM,4.5,22.07,7.91,79.91,6.94,443.08,0.65,287.88
Ada Hayden Lake,8/13/2019,1:08 PM,5,21,7.74,70.15,6.22,455.91,1.03,296.25
Ada Hayden Lake,8/13/2019,1:08 PM,5.5,18.98,7.67,59.2,5.48,475.36,3.11,309
Ada Hayden Lake,8/13/2019,1:08 PM,6,17.94,7.51,43.14,4.06,482.14,7.14,313.4
Ada Hayden Lake,8/13/2019,1:08 PM,6.5,16.91,7.48,28.02,2.71,493.47,8.15,321
Ada Hayden Lake,8/13/2019,1:08 PM,7,16.25,7.46,16.5,1.61,499.25,7.14,324.5
Ada Hayden Lake,8/13/2019,1:08 PM,7.5,13.56,7.34,11.62,1.2,532.17,5.85,346
Ada Hayden Lake,8/13/2019,1:08 PM,8,12,7.29,9.12,0.98,552.58,4.34,359
Ada Hayden Lake,8/13/2019,1:08 PM,8.5,10.79,7.28,4.74,0.52,562.12,2.77,365.4
Ada Hayden Lake,8/13/2019,1:08 PM,9,10.52,7.28,4.1,0.46,553.48,1.76,360
Ada Hayden Lake,8/13/2019,1:08 PM,9.5,10.08,7.27,3.61,0.41,544.51,1.05,353.88
Ada Hayden Lake,8/13/2019,1:08 PM,10,9.41,7.26,2.94,0.34,540.81,0.75,351.43
Ada Hayden Lake,8/13/2019,1:08 PM,10.5,9.06,7.24,2.54,0.29,539.12,0.69,350.2
Ada Hayden Lake,8/13/2019,1:08 PM,11,8.81,7.23,2.23,0.26,539.34,0.75,350.75
Ada Hayden Lake,8/13/2019,1:08 PM,11.5,8.59,7.22,1.96,0.23,539.84,0.76,351
Ada Hayden Lake,8/13/2019,1:08 PM,12,8.4,7.22,1.72,0.2,539.9,0.5,351
Ada Hayden Lake,8/13/2019,1:08 PM,12.5,8.24,7.17,1.57,0.18,541.22,0.39,351.83
Ada Hayden Lake,8/13/2019,1:08 PM,13,8.17,7.16,1.45,0.17,542.57,0.43,352.67
Ada Hayden Lake,8/13/2019,1:08 PM,13.5,8.09,7.15,1.33,0.16,544.17,0.51,353.67
Ada Hayden Lake,8/13/2019,1:08 PM,14,8,7.14,1.21,0.14,546.54,0.59,355.43
Ada Hayden Lake,8/13/2019,1:08 PM,14.5,7.91,7.13,1.11,0.13,549.28,0.89,357
Ada Hayden Lake,8/13/2019,1:08 PM,15,7.85,7.12,1.03,0.12,551.02,1.06,358.08
Ada Hayden Lake,8/13/2019,1:08 PM,15.5,7.83,7.1,1,0.12,552.14,1.23,359
Ada Hayden Lake,8/13/2019,1:08 PM,16,7.82,6.95,0.9,0.11,554.72,4.96,360.57
